Is a american bison a bathroom? No
Is a american bison a jewelry? No
Is a american bison a student? No
Is a american bison a publication? No
Is a american bison a cat? No
Is a american bison a horse? No
Is a american bison a city? No
Is a american bison a computer? No
Is a american bison a house? No
Is a american bison a vehicle? No
Is a american bison an ant? No
Is a american bison a door? No
Is a american bison a human being? No
Is a american bison a structure? No
Is a american bison a school? No
Is a american bison a turtle? No
Is a american bison a europe? No
Is a american bison a crustacean? No
Is a american bison a shop? No
Is a american bison a body of water? No
Is a american bison a bicycle? No
Is a american bison a president? No
Is a american bison a leader? No
Is a american bison a wheel? No
Is a american bison a snake? No
Is a american bison a wasp? No
Is a american bison a drug? No
Is a american bison an airplane? No
Is a american bison a kitchen? No
Is a american bison a toy? No
Is a american bison a rodent? No
Is a american bison a machine? No
Is a american bison a grass? No
Is a american bison an africa? No
Is a american bison a forest? No
Is a american bison a lake? No
Is a american bison a soda? No
Is a american bison a room? No
Is a american bison an expert? No
Is a baboon a mammal? Yes
Is a baboon a baboon? Yes
Is a baboon an animal? Yes
Is a baboon a vertebrate? Yes
Is a baboon a warm blooded animal? Yes
Is a baboon capable of drink liquids? Yes
Does a baboon have a hair? Yes
Is a baboon a air breathing vertebrate? Yes
Is a baboon capable of mate? Yes
Is a baboon a amniote? Yes
Is a baboon a candy? No
Is a baboon a cheese? No
Is a baboon a salad? No
Is a baboon a sugar? No
Is a baboon a cake? No
Is a baboon a fruit? No
Is a baboon a meal? No
Is a baboon a soup? No
Is a baboon a vegetable? No
Is a baboon a fish? No
Is a baboon a bird? No
Is a baboon a reptile? No
Is a baboon an herb? No
Is a baboon made of cells molecules and atoms? Yes
Is a baboon a living creature? Yes
Is a baboon an organism? Yes
Is a baboon capable of eating? Yes
Is a baboon capable of live? Yes
Does a baboon have a face? Yes
Is a baboon a living organism? Yes
Does a baboon have the property of being alive? Yes
Is a baboon capable of move itself about? Yes
Does a baboon have a head? Yes
Is a baboon capable of fight for life? Yes
Is a baboon capable of note food? Yes
Is a baboon a bacterium? No
Is a baboon a virus? No
Is a baboon a fungus? No
Is a baboon a plant? No
Is a baboon an invertebrate? No
Is a baboon a living thing? Yes
Does a baboon have a cell? Yes
Is a baboon made of cells? Yes
Does a baboon have a body part? Yes
Is a baboon a mineral? No
Is a baboon an artifact? No
Is a baboon a sound? No
Is a baboon a religion? No
Is a baboon a science? No
Is a baboon a government? No
Is a baboon an art? No
Is a baboon a company? No
Is a baboon a hair? No
Is a baboon an action? No
Is a baboon a sport? No
Is a baboon a disease? No
Is a baboon a fire? No
Is a baboon a liquid? No
Is a baboon a molecule? No
Is a baboon a location? No
Is a baboon capable of die no more than once? Yes
Is a baboon a food? No
Is a baboon a wheel? No
Is a baboon a wine? No
Is a baboon a lake? No
Is a baboon a carbohydrate? No
Is a baboon a palm tree? No
Is a baboon a dog? No
Is a baboon a country? No
Is a baboon a restaurant? No
Is a baboon a lizard? No
Is a baboon a europe? No
Is a baboon a town? No
Is a baboon a human being? No
Is a baboon a bathroom? No
Is a baboon a kitchen utensil? No
Is a baboon an acid? No
Is a baboon a structure? No
Is a baboon a computer? No
Is a baboon a bicycle? No
Is a baboon a president? No
Is a baboon a politician? No
Is a baboon a wasp? No
Is a baboon a door? No
Is a baboon a room? No
Is a baboon a water? No
Is a baboon a machine? No
Is a baboon a plastic? No
Is a baboon an ocean? No
Is a baboon an insect? No
Is a baboon a leader? No
Is a baboon a river? No
Is a baboon a snake? No
Is a baboon a soda? No
Is a baboon a student? No
Is a baboon a crustacean? No
Is a baboon a jellyfish? No
Is a baboon a publication? No
Is a baboon a deer? No
Is a baboon a cat? No
Is a baboon an africa? No
Is a baboon an asia? No
Is a baboon a forest? No
Is a baboon a city? No
Is a baboon a road? No
Is a baboon a flower? No
Is a baboon a metal? No
Is a baboon a building? No
Is a baboon a toy? No
Is a baboon a rodent? No
Is a baboon a car? No
Is a baboon a bridge? No
Is a baboon a grass? No
Is a baboon a continent? No
Is a baboon a movie? No
Is a baboon a jewelry? No
Is a baboon a protein? No
Is a baboon an ant? No
Is a baboon an airplane? No
Is a baboon a boat? No
Is a baboon a tree? No
Is a baboon a shop? No
Is a baboon a house? No
Is a baboon a doctor? No
Is a baboon a clothes? No
Is a baboon a kitchen? No
Is a baboon a school? No
Is a baboon a planet? No
Is a baboon a body of water? No
Is a baboon a turtle? No
Is a baboon a vehicle? No
Is a baboon a horse? No
Is a baboon a drug? No
Is a baboon an expert? No
Is a buck a mammal? Yes
Is a buck a buck? Yes
Is a buck an animal? Yes
Is a buck a vertebrate? Yes
Is a buck a warm blooded animal? Yes
Is a buck capable of drink liquids? Yes
Does a buck have a hair? Yes
Is a buck a air breathing vertebrate? Yes
Is a buck capable of mate? Yes
Is a buck a amniote? Yes
Is a buck a candy? No
Is a buck a cheese? No
Is a buck a salad? No
Is a buck a sugar? No
Is a buck a cake? No
Is a buck a fruit? No
Is a buck a meal? No
Is a buck a soup? No
Is a buck a vegetable? No
Is a buck a fish? No
Is a buck a bird? No
Is a buck a reptile? No
Is a buck an herb? No
Is a buck made of cells molecules and atoms? Yes
Is a buck a living creature? Yes
Is a buck an organism? Yes
Is a buck capable of eating? Yes
Is a buck capable of live? Yes
Does a buck have a face? Yes
Is a buck a living organism? Yes
Does a buck have the property of being alive? Yes
Is a buck capable of move itself about? Yes
Does a buck have a head? Yes
Is a buck capable of fight for life? Yes
Is a buck capable of note food? Yes
Is a buck a bacterium? No
Is a buck a virus? No
Is a buck a fungus? No
Is a buck a plant? No
Is a buck an invertebrate? No
Is a buck a living thing? Yes
Does a buck have a cell? Yes
Is a buck made of cells? Yes
Does a buck have a body part? Yes
Is a buck a mineral? No
Is a buck an artifact? No
Is a buck a sound? No
Is a buck a religion? No
Is a buck a science? No
Is a buck a government? No
Is a buck an art? No
Is a buck a company? No
Is a buck a hair? No
Is a buck an action? No
Is a buck a sport? No
Is a buck a disease? No
Is a buck a fire? No
Is a buck a liquid? No
Is a buck a molecule? No
Is a buck a location? No
Is a buck capable of die no more than once? Yes
Is a buck a tree? No
Is a buck a car? No
Is a buck a protein? No
Is a buck an insect? No
Is a buck a politician? No
Is a buck a doctor? No
Is a buck a wheel? No
Is a buck a kitchen? No
Is a buck a school? No
Is a buck a bridge? No
Is a buck a president? No
Is a buck a leader? No
Is a buck an asia? No
Is a buck a clothes? No
Is a buck a human being? No
Is a buck a vehicle? No
Is a buck a flower? No
Is a buck a boat? No
Is a buck a town? No
Is a buck an ant? No
Is a buck a room? No
Is a buck a bathroom? No
Is a buck an expert? No
Is a buck a crustacean? No
Is a buck a computer? No
Is a buck a planet? No
Is a buck a bicycle? No
Is a buck a grass? No
Is a buck a wasp? No
Is a buck an acid? No
Is a buck a palm tree? No
Is a buck a jellyfish? No
Is a buck a food? No
Is a buck a house? No
Is a buck a europe? No
Is a buck a road? No
Is a buck a metal? No
Is a buck a movie? No
Is a buck a snake? No
Is a buck a kitchen utensil? No
Is a buck a dog? No
Is a buck a turtle? No
Is a buck a cat? No
Is a buck a city? No
Is a buck a lake? No
Is a buck a door? No
Is a buck a carbohydrate? No
Is a buck a machine? No
Is a buck a shop? No
Is a buck a country? No
Is a buck an ocean? No
Is a buck a body of water? No
Is a buck a lizard? No
Is a buck a forest? No
Is a buck an airplane? No
Is a buck a wine? No
Is a buck a building? No
Is a buck a soda? No
Is a buck a jewelry? No
Is a buck a drug? No
Is a buck a student? No
Is a buck a water? No
Is a buck a rodent? No
Is a buck a plastic? No
Is a buck a restaurant? No
Is a buck a publication? No
Is a buck a river? No
Is a buck a deer? No
Is a buck a structure? No
Is a buck an africa? No
Is a buck a horse? No
Is a buck a continent? No
Is a buck a toy? No
Is a bull a mammal? Yes
Is a bull a bull? Yes
Is a bull an animal? Yes
Is a bull a vertebrate? Yes
Is a bull a warm blooded animal? Yes
Is a bull capable of drink liquids? Yes
Does a bull have a hair? Yes
Is a bull a air breathing vertebrate? Yes
Is a bull capable of mate? Yes
Is a bull a amniote? Yes
Is a bull a candy? No
Is a bull a cheese? No
Is a bull a salad? No
Is a bull a sugar? No
Is a bull a cake? No
Is a bull a fruit? No
Is a bull a meal? No
Is a bull a soup? No
Is a bull a vegetable? No
Is a bull a fish? No
Is a bull a bird? No
Is a bull a reptile? No
Is a bull an herb? No
Is a bull made of cells molecules and atoms? Yes
Is a bull a living creature? Yes
Is a bull an organism? Yes
Is a bull capable of eating? Yes
Is a bull capable of live? Yes
Does a bull have a face? Yes
Is a bull a living organism? Yes
Does a bull have the property of being alive? Yes
Is a bull capable of move itself about? Yes
Does a bull have a head? Yes
Is a bull capable of fight for life? Yes
Is a bull capable of note food? Yes
Is a bull a bacterium? No
Is a bull a virus? No
Is a bull a fungus? No
Is a bull a plant? No
Is a bull an invertebrate? No
Is a bull a living thing? Yes
Does a bull have a cell? Yes
Is a bull made of cells? Yes
Does a bull have a body part? Yes
Is a bull a mineral? No
Is a bull an artifact? No
Is a bull a sound? No
Is a bull a religion? No
Is a bull a science? No
Is a bull a government? No
Is a bull an art? No
Is a bull a company? No
Is a bull a hair? No
Is a bull an action? No
Is a bull a sport? No
Is a bull a disease? No
Is a bull a fire? No
Is a bull a liquid? No
Is a bull a molecule? No
Is a bull a location? No
Is a bull capable of die no more than once? Yes
Is a bull a dog? No
Is a bull a country? No
Is a bull a publication? No
Is a bull a clothes? No
Is a bull a wasp? No
Is a bull a jellyfish? No
Is a bull a planet? No
Is a bull a bridge? No
Is a bull a vehicle? No
Is a bull a town? No
Is a bull a soda? No
Is a bull a bathroom? No
Is a bull a drug? No
Is a bull an expert? No
Is a bull a structure? No
Is a bull a protein? No
Is a bull a school? No
Is a bull an africa? No
Is a bull a horse? No
Is a bull a toy? No
Is a bull a body of water? No
Is a bull a europe? No
Is a bull a cat? No
Is a bull a forest? No
Is a bull a continent? No
Is a bull a wine? No
Is a bull a kitchen? No
Is a bull a room? No
Is a bull an ocean? No
Is a bull a flower? No
Is a bull a carbohydrate? No
Is a bull a student? No
Is a bull a crustacean? No
Is a bull a computer? No
Is a bull a plastic? No
Is a bull an insect? No
Is a bull a president? No
Is a bull a politician? No
Is a bull an ant? No
Is a bull a metal? No
Is a bull a movie? No
Is a bull a palm tree? No
Is a bull a rodent? No
Is a bull a restaurant? No
Is a bull a leader? No
Is a bull a road? No
Is a bull a doctor? No
Is a bull a door? No
Is a bull a water? No
Is a bull a food? No
Is a bull a turtle? No
Is a bull an airplane? No
Is a bull a city? No
Is a bull a lake? No
Is a bull a snake? No
Is a bull a human being? No
Is a bull a kitchen utensil? No
Is a bull a car? No
Is a bull a machine? No
Is a bull a house? No
Is a bull a deer? No
Is a bull a building? No
Is a bull a boat? No
Is a bull a jewelry? No
Is a bull an acid? No
Is a bull a tree? No
Is a bull a shop? No
Is a bull a lizard? No
Is a bull a bicycle? No
Is a bull a river? No
Is a bull a grass? No
Is a bull an asia? No
Is a bull a wheel? No
Is a calf a mammal? Yes
Is a calf a calf? Yes
Is a calf an animal? Yes
Is a calf a vertebrate? Yes
Is a calf a warm blooded animal? Yes
Is a calf capable of drink liquids? Yes
Does a calf have a hair? Yes
Is a calf a air breathing vertebrate? Yes
Is a calf capable of mate? Yes
Is a calf a amniote? Yes
Is a calf a candy? No
Is a calf a cheese? No
Is a calf a salad? No
Is a calf a sugar? No
Is a calf a cake? No
Is a calf a fruit? No
Is a calf a meal? No
Is a calf a soup? No
Is a calf a vegetable? No
Is a calf a fish? No
Is a calf a bird? No
Is a calf a reptile? No
Is a calf an herb? No
Is a calf made of cells molecules and atoms? Yes
Is a calf a living creature? Yes
Is a calf an organism? Yes
Is a calf capable of eating? Yes
Is a calf capable of live? Yes
Does a calf have a face? Yes
Is a calf a living organism? Yes
Does a calf have the property of being alive? Yes
Is a calf capable of move itself about? Yes
Does a calf have a head? Yes
Is a calf capable of fight for life? Yes
Is a calf capable of note food? Yes
Is a calf a bacterium? No
Is a calf a virus? No
Is a calf a fungus? No
Is a calf a plant? No
Is a calf an invertebrate? No
Is a calf a living thing? Yes
Does a calf have a cell? Yes
Is a calf made of cells? Yes
Does a calf have a body part? Yes
Is a calf a mineral? No
Is a calf an artifact? No
Is a calf a sound? No
Is a calf a religion? No
Is a calf a science? No
Is a calf a government? No
Is a calf an art? No
Is a calf a company? No
Is a calf a hair? No
Is a calf an action? No
Is a calf a sport? No
Is a calf a disease? No
Is a calf a fire? No
Is a calf a liquid? No
Is a calf a molecule? No
Is a calf a location? No
Is a calf capable of die no more than once? Yes
Is a calf a country? No
Is a calf a bridge? No
Is a calf a president? No
Is a calf a horse? No
Is a calf a door? No
Is a calf a soda? No
Is a calf a structure? No
Is a calf a food? No
Is a calf a deer? No
Is a calf an asia? No
Is a calf a clothes? No
Is a calf a movie? No
Is a calf a snake? No
Is a calf a wasp? No
Is a calf a jewelry? No
Is a calf a tree? No
Is a calf a cat? No
Is a calf an africa? No
Is a calf a doctor? No
Is a calf a forest? No
Is a calf an ant? No
Is a calf a kitchen? No
Is a calf a lake? No
Is a calf a boat? No
Is a calf a toy? No
Is a calf an ocean? No
Is a calf a publication? No
Is a calf a turtle? No
Is a calf a grass? No
Is a calf a human being? No
Is a calf a bathroom? No
Is a calf a car? No
Is a calf a river? No
Is a calf a room? No
Is a calf a drug? No
Is a calf a water? No
Is a calf a shop? No
Is a calf an insect? No
Is a calf a house? No
Is a calf a vehicle? No
Is a calf a wheel? No
Is a calf a wine? No
Is a calf a city? No
Is a calf a metal? No
Is a calf a student? No
Is a calf an expert? No
Is a calf a palm tree? No
Is a calf a rodent? No
Is a calf a computer? No
Is a calf a protein? No
Is a calf a machine? No
Is a calf a school? No
Is a calf a leader? No
Is a calf an airplane? No
Is a calf a flower? No
Is a calf a building? No
Is a calf a kitchen utensil? No
Is a calf an acid? No
Is a calf a jellyfish? No
Is a calf a plastic? No
Is a calf a body of water? No
Is a calf a lizard? No
Is a calf a road? No
Is a calf a crustacean? No
Is a calf a europe? No
Is a calf a politician? No
Is a calf a town? No
Is a calf a continent? No
Is a calf a carbohydrate? No
Is a calf a dog? No
Is a calf a planet? No
Is a calf a restaurant? No
Is a calf a bicycle? No
Is a camel a mammal? Yes
Is a camel a camel? Yes
Is a camel an animal? Yes
Is a camel a vertebrate? Yes
Is a camel a warm blooded animal? Yes
Is a camel capable of drink liquids? Yes
Does a camel have a hair? Yes
Is a camel a air breathing vertebrate? Yes
Is a camel capable of mate? Yes
Is a camel a amniote? Yes
Is a camel a candy? No
Is a camel a cheese? No
Is a camel a salad? No
Is a camel a sugar? No
Is a camel a cake? No
Is a camel a fruit? No
Is a camel a meal? No
Is a camel a soup? No
Is a camel a vegetable? No
Is a camel a fish? No
Is a camel a bird? No
Is a camel a reptile? No
Is a camel an herb? No
Is a camel made of cells molecules and atoms? Yes
Is a camel a living creature? Yes
Is a camel an organism? Yes
Is a camel capable of eating? Yes
Is a camel capable of live? Yes
Does a camel have a face? Yes
Is a camel a living organism? Yes
Does a camel have the property of being alive? Yes
Is a camel capable of move itself about? Yes
Does a camel have a head? Yes
Is a camel capable of fight for life? Yes
Is a camel capable of note food? Yes
Is a camel a bacterium? No
Is a camel a virus? No
Is a camel a fungus? No
Is a camel a plant? No
Is a camel an invertebrate? No
Is a camel a living thing? Yes
Does a camel have a cell? Yes
Is a camel made of cells? Yes
Does a camel have a body part? Yes
Is a camel a mineral? No
Is a camel an artifact? No
Is a camel a sound? No
Is a camel a religion? No
Is a camel a science? No
Is a camel a government? No
Is a camel an art? No
Is a camel a company? No
Is a camel a hair? No
Is a camel an action? No
Is a camel a sport? No
Is a camel a disease? No
Is a camel a fire? No
Is a camel a liquid? No
Is a camel a molecule? No
Is a camel a location? No
Is a camel capable of die no more than once? Yes
Is a camel a tree? No
Is a camel a shop? No
Is a camel a house? No
Is a camel an asia? No
Is a camel a continent? No
Is a camel a jewelry? No
Is a camel a water? No
Is a camel a computer? No
Is a camel a lizard? No
Is a camel an ant? No
Is a camel a planet? No
Is a camel a flower? No
Is a camel a room? No
Is a camel a toy? No
Is a camel an expert? No
Is a camel a school? No
Is a camel a publication? No
Is a camel a metal? No
Is a camel a snake? No
Is a camel a boat? No
Is a camel a student? No
Is a camel a food? No
Is a camel a restaurant? No
Is a camel a bridge? No
Is a camel a europe? No
Is a camel a doctor? No
Is a camel a horse? No
Is a camel a drug? No
Is a camel a dog? No
Is a camel an insect? No
Is a camel a bicycle? No
Is a camel a deer? No
Is a camel a road? No
Is a camel an africa? No
Is a camel a wheel? No
Is a camel a city? No
Is a camel a movie? No
Is a camel a bathroom? No
Is a camel a car? No
Is a camel an ocean? No
Is a camel a leader? No
Is a camel a turtle? No
Is a camel a river? No
Is a camel a vehicle? No
Is a camel a grass? No
Is a camel a town? No
Is a camel a lake? No
Is a camel a door? No
Is a camel a soda? No
Is a camel a human being? No
Is a camel a kitchen utensil? No
Is a camel an acid? No
Is a camel a machine? No
Is a camel an airplane? No
Is a camel a wine? No
Is a camel a protein? No
Is a camel a country? No
Is a camel a cat? No
Is a camel a forest? No
Is a camel a kitchen? No
Is a camel a wasp? No
Is a camel a palm tree? No
Is a camel a rodent? No
Is a camel a plastic? No
Is a camel a body of water? No
Is a camel a president? No
Is a camel a politician? No
Is a camel a clothes? No
Is a camel a building? No
Is a camel a carbohydrate? No
Is a camel a structure? No
Is a camel a crustacean? No
Is a camel a jellyfish? No
Is a carnivore an animal? Yes
Is a carnivore a carnivore? Yes
Is a carnivore made of cells molecules and atoms? Yes
Is a carnivore a living creature? Yes
Is a carnivore an organism? Yes
Is a carnivore capable of eating? Yes
Is a carnivore capable of live? Yes
Does a carnivore have a face? Yes
Is a carnivore a living organism? Yes
Does a carnivore have the property of being alive? Yes
Is a carnivore capable of move itself about? Yes
Does a carnivore have a head? Yes
Is a carnivore capable of fight for life? Yes
Is a carnivore capable of note food? Yes
Is a carnivore a bacterium? No
Is a carnivore a virus? No
Is a carnivore a fungus? No
Is a carnivore a plant? No
Is a carnivore a living thing? Yes
Does a carnivore have a cell? Yes
Is a carnivore made of cells? Yes
Does a carnivore have a body part? Yes
Is a carnivore a mineral? No
Is a carnivore an artifact? No
Is a carnivore a sound? No
Is a carnivore a religion? No
Is a carnivore a science? No
Is a carnivore a government? No
Is a carnivore an art? No
Is a carnivore a company? No
Is a carnivore a hair? No
Is a carnivore an action? No
Is a carnivore a sport? No
Is a carnivore a disease? No
Is a carnivore a fire? No
Is a carnivore a liquid? No
Is a carnivore a molecule? No
Is a carnivore a location? No
Is a carnivore capable of die no more than once? Yes
Is a carnivore a protein? No
Is a carnivore a dog? No
Is a carnivore a leader? No
Is a carnivore a meal? No
Is a carnivore a cake? No
Is a carnivore a snake? No
Is a carnivore a drug? No
Is a carnivore a reptile? No
Is a carnivore a computer? No
Is a carnivore a lizard? No
Is a carnivore a bird? No
Is a carnivore an asia? No
Is a carnivore a forest? No
Is a carnivore a room? No
Is a carnivore a carbohydrate? No
Is a carnivore a toy? No
Is a carnivore an expert? No
Is a carnivore a tree? No
Is a carnivore a car? No
Is a carnivore a fish? No
Is a carnivore a planet? No
Is a carnivore a publication? No
Is a carnivore a turtle? No
Is a carnivore a river? No
Is a carnivore a wheel? No
Is a carnivore a cheese? No
Is a carnivore a door? No
Is a carnivore a vegetable? No
Is a carnivore a palm tree? No
Is a carnivore a restaurant? No
Is a carnivore a europe? No
Is a carnivore a mammal? No
Is a carnivore a building? No
Is a carnivore a kitchen utensil? No
Is a carnivore a food? No
Is a carnivore a school? No
Is a carnivore a plastic? No
Is a carnivore an insect? No
Is a carnivore a deer? No
Is a carnivore a wine? No
Is a carnivore a jewelry? No
Is a carnivore a structure? No
Is a carnivore a machine? No
Is a carnivore a grass? No
Is a carnivore a city? No
Is a carnivore a soda? No
Is a carnivore an acid? No
Is a carnivore an ocean? No
Is a carnivore a bicycle? No
Is a carnivore a vertebrate? No
Is a carnivore a town? No
Is a carnivore an airplane? No
Is a carnivore a bathroom? No
Is a carnivore a boat? No
Is a carnivore a candy? No
Is a carnivore a shop? No
Is a carnivore a country? No
Is a carnivore a body of water? No
Is a carnivore a cat? No
Is a carnivore a doctor? No
Is a carnivore a clothes? No
Is a carnivore a kitchen? No
Is a carnivore a lake? No
Is a carnivore a soup? No
Is a carnivore a human being? No
Is a carnivore a water? No
Is a carnivore a jellyfish? No
Is a carnivore an herb? No
Is a carnivore a bridge? No
Is a carnivore a vehicle? No
Is a carnivore a sugar? No
Is a carnivore an ant? No
Is a carnivore a flower? No
Is a carnivore a metal? No
Is a carnivore a movie? No
Is a carnivore a salad? No
Is a carnivore a house? No
Is a carnivore a president? No
Is a carnivore a road? No
Is a carnivore a politician? No
Is a carnivore an africa? No
Is a carnivore a fruit? No
Is a carnivore a horse? No
Is a carnivore a continent? No
Is a carnivore a wasp? No
Is a carnivore a student? No
Is a carnivore a crustacean? No
Is a carnivore an invertebrate? No
Is a carnivore a rodent? No
Is a carp a fish? Yes
Is a carp a carp? Yes
Is a carp capable of die out of water? Yes
Is a carp a aquatic animal? Yes
Is a carp an animal? Yes
Is a carp capable of breath in water? Yes
Is a carp a cold blooded animal? Yes
Does a carp have a no legs? Yes
Is a carp a under water? Yes
Does a carp have a gills? Yes
Is a carp capable of live underwater? Yes
Does a carp have a fin? Yes
Is a carp a aquatic vertebrate? Yes
Does a carp have a gills which allow breathing water? Yes
Does a carp have a fish scale? Yes
Does a carp have a scales? Yes
Is a carp a aquatic organism? Yes
Is a carp capable of find food? Yes
Does a carp have a bones? Yes
Is a carp capable of swim in river? Yes
Does a carp have a lateral line? Yes
Does a carp have a tail fin? Yes
Is a carp capable of swim? Yes
Does a carp have a roe? Yes
Does a carp have a tail? Yes
Does a carp have a milt? Yes
Does a carp have a fishbone? Yes
Is a carp capable of live in bay? Yes
Is a carp a lifeform from ocean? Yes
Is a carp capable of school in large groups? Yes
Does a carp have a distinctive fishy smell? Yes
Is a carp a seafood? Yes
Does a carp have the property of being sold fresh or frozen? Yes
Is a carp capable of live in ponds? Yes
Is a carp capable of live in lake? Yes
Is a carp capable of navigate via polarised light? Yes
Does a carp have the property of being shiny? Yes
Is a carp capable of live very deep in sea? Yes
Is a carp a leave in water? Yes
Is a carp capable of eat plankton? Yes
Is a carp a vertebrate? Yes
Is a carp an herb? No
Is a carp a mammal? No
Is a carp a candy? No
Is a carp a cheese? No
Is a carp a salad? No
Is a carp a sugar? No
Is a carp a cake? No
Is a carp a fruit? No
Is a carp a meal? No
Is a carp a soup? No
Is a carp a vegetable? No
Is a carp a reptile? No
Is a carp a bird? No
Is a carp made of cells molecules and atoms? Yes
Is a carp a living creature? Yes
Is a carp an organism? Yes
Is a carp capable of eating? Yes
Is a carp capable of live? Yes
Does a carp have a face? Yes
Is a carp a living organism? Yes
Does a carp have the property of being alive? Yes
Is a carp capable of move itself about? Yes
Does a carp have a head? Yes
Is a carp capable of fight for life? Yes
Is a carp capable of note food? Yes
Is a carp a bacterium? No
Is a carp a virus? No
Is a carp a fungus? No
Is a carp a plant? No
Is a carp an invertebrate? No
Is a carp a living thing? Yes
Does a carp have a cell? Yes
Is a carp made of cells? Yes
Does a carp have a body part? Yes
Is a carp a mineral? No
Is a carp an artifact? No
Is a carp a sound? No
Is a carp a religion? No
Is a carp a science? No
Is a carp a government? No
Is a carp an art? No
Is a carp a company? No
Is a carp a hair? No
Is a carp an action? No
Is a carp a sport? No
Is a carp a disease? No
Is a carp a fire? No
Is a carp a liquid? No
Is a carp a molecule? No
Is a carp a location? No
Is a carp capable of die no more than once? Yes
Is a carp a lizard? No
Is a carp an asia? No
Is a carp a movie? No
Is a carp a wasp? No
Is a carp a door? No
Is a carp a human being? No
Is a carp a rodent? No
Is a carp a tree? No
Is a carp a computer? No
Is a carp a car? No
Is a carp a protein? No
Is a carp a publication? No
Is a carp a cat? No
Is a carp a wine? No
Is a carp a building? No
Is a carp a jewelry? No
Is a carp a structure? No
Is a carp a palm tree? No
Is a carp a country? No
Is a carp an insect? No
Is a carp a bridge? No
Is a carp a leader? No
Is a carp a europe? No
Is a carp a road? No
Is a carp a forest? No
Is a carp a city? No
Is a carp a kitchen? No
Is a carp an expert? No
Is a carp a jellyfish? No
Is a carp a president? No
Is a carp a wheel? No
Is a carp a snake? No
Is a carp a boat? No
Is a carp a restaurant? No
Is a carp a bicycle? No
Is a carp a continent? No
Is a carp a metal? No
Is a carp a carbohydrate? No
Is a carp a food? No
Is a carp an ocean? No
Is a carp a house? No
Is a carp a soda? No
Is a carp a crustacean? No
Is a carp a shop? No
Is a carp a river? No
Is a carp a deer? No
Is a carp a politician? No
Is a carp a drug? No
Is a carp a student? No
Is a carp a school? No
Is a carp a dog? No
Is a carp a plastic? No
Is a carp a vehicle? No
Is a carp an ant? No
Is a carp a clothes? No
Is a carp a flower? No
Is a carp a kitchen utensil? No
Is a carp a water? No
Is a carp a machine? No
Is a carp a turtle? No
Is a carp a grass? No
Is a carp a town? No
Is a carp an africa? No
Is a carp a horse? No
Is a carp an airplane? No
Is a carp a room? No
Is a carp a bathroom? No
Is a carp an acid? No
Is a carp a planet? No
Is a carp a body of water? No
Is a carp a doctor? No
Is a carp a lake? No
Is a carp a toy? No
Is a cat a mammal? Yes
Is a cat a cat? Yes
Is a cat an animal? Yes
Is a cat a vertebrate? Yes
